u1,u2,u3,y,ysp
16.385,0.55,16.6,7.6894,7.6933
16.369,0.55,16.6,7.6974,7.6933
16.362,0.55,16.6,7.6997,7.6933
16.36,0.55,16.6,7.6987,7.6933
16.362,0.55,16.6,7.6963,7.6933
16.364,0.55,16.6,7.694,7.6933
16.367,0.55,16.6,7.6921,7.6933
16.369,0.55,16.6,7.691,7.6933
16.37,0.55,16.6,7.6905,7.6933
16.371,0.55,16.6,7.6904,7.6933
16.371,0.55,16.6,7.6906,7.6933
16.371,0.55,16.6,7.6909,7.6933
16.371,0.55,16.6,7.6912,7.6933
16.371,0.55,16.6,7.6915,7.6933
16.371,0.55,16.6,7.6917,7.6933
16.371,0.55,16.6,7.6919,7.6933
16.371,0.55,16.6,7.6921,7.6933
16.371,0.55,16.6,7.6922,7.6933
16.371,0.55,16.6,7.6923,7.6933
15.647,0.55,16.6,7.6924,6.9108
15.107,0.55,16.6,7.6925,6.9108
14.793,0.55,16.6,7.5687,6.9108
14.654,0.55,16.6,7.4128,6.9108
14.638,0.55,16.6,7.2759,6.9108
14.701,0.55,16.6,7.1671,6.9108
14.806,0.55,16.6,7.084,6.9108
14.927,0.55,16.6,7.0223,6.9108
15.045,0.55,16.6,6.9777,6.9108
15.148,0.55,16.6,6.9468,6.9108
15.231,0.55,16.6,6.9263,6.9108
15.293,0.55,16.6,6.9138,6.9108
15.336,0.55,16.6,6.907,6.9108
15.363,0.55,16.6,6.9041,6.9108
15.378,0.55,16.6,6.9036,6.9108
15.384,0.55,16.6,6.9045,6.9108
15.384,0.55,16.6,6.9061,6.9108
15.381,0.55,16.6,6.9078,6.9108
15.377,0.55,16.6,6.9093,6.9108
15.372,0.55,16.6,6.9105,6.9108
15.368,0.55,16.6,6.9113,6.9108
15.365,0.55,16.6,6.9118,6.9108
15.362,0.55,16.6,6.9121,6.9108
15.361,0.55,16.6,6.9121,6.9108
15.36,0.55,16.6,6.9121,6.9108
15.359,0.55,16.6,6.9119,6.9108
15.359,0.55,16.6,6.9117,6.9108
15.359,0.55,16.6,6.9116,6.9108
15.36,0.55,16.6,6.9114,6.9108
15.36,0.55,16.6,6.9113,6.9108
15.36,0.55,16.6,6.9112,6.9108
15.361,0.55,16.6,6.9111,6.9108
15.361,0.55,16.6,6.911,6.9108
15.361,0.55,16.6,6.911,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
15.361,0.55,16.6,6.9109,6.9108
12.407,0.55,16.6,6.9109,4.3867
9.3576,0.55,16.6,6.9109,4.3867
7.0022,0.55,16.6,6.7763,4.3867
5.8959,0.55,16.6,6.562,4.3867
5.8991,0.55,16.6,6.3186,4.3867
6.5958,0.55,16.6,6.0649,4.3867
7.561,0.55,16.6,5.7971,4.3867
8.4826,0.55,16.6,5.5,4.3867
9.2262,0.55,16.6,5.1548,4.3867
9.7994,0.55,16.6,4.8017,4.3867
10.229,0.55,16.6,4.5699,4.3867
10.529,0.55,16.6,4.4573,4.3867
10.719,0.55,16.6,4.411,4.3867
10.819,0.55,16.6,4.4011,4.3867
10.854,0.55,16.6,4.4112,4.3867
10.845,0.55,16.6,4.4308,4.3867
10.81,0.55,16.6,4.4528,4.3867
10.766,0.55,16.6,4.4723,4.3867
10.72,0.55,16.6,4.4865,4.3867
10.679,0.55,16.6,4.4945,4.3867
10.647,0.55,16.6,4.4965,4.3867
