u1,u2,u3,y,ysp
10.199,0.55,16.6,6.777,4.3867
9.5883,0.55,16.6,6.6214,4.3867
9.1172,0.55,16.6,6.4696,4.3867
8.7682,0.55,16.6,6.3223,4.3867
8.5394,0.55,16.6,6.1758,4.3867
8.4292,0.55,16.6,6.0254,4.3867
8.433,0.55,16.6,5.8659,4.3867
8.5433,0.55,16.6,5.6896,4.3867
8.7509,0.55,16.6,5.4856,4.3867
9.0476,0.55,16.6,5.2373,4.3867
9.4164,0.55,16.6,4.9389,4.3867
9.7945,0.55,16.6,4.6615,4.3867
10.111,0.55,16.6,4.4851,4.3867
10.345,0.55,16.6,4.3905,4.3867
10.507,0.55,16.6,4.3437,4.3867
10.61,0.55,16.6,4.3246,4.3867
10.671,0.55,16.6,4.3217,4.3867
10.701,0.55,16.6,4.3281,4.3867
10.711,0.55,16.6,4.3394,4.3867
10.707,0.55,16.6,4.3526,4.3867
10.696,0.55,16.6,4.3656,4.3867
10.681,0.55,16.6,4.3773,4.3867
10.665,0.55,16.6,4.387,4.3867
15.823,0.55,16.6,4.3945,9.7778
18.888,0.55,16.6,4.3997,9.7778
19.999,0.55,16.6,5.0786,9.7778
20.934,0.55,16.6,5.6888,9.7778
21.819,0.55,16.6,6.0332,9.7778
22.452,0.55,16.6,6.3117,9.7778
22.658,0.55,16.6,6.5903,9.7778
22.295,0.55,16.6,6.926,9.7778
21.161,0.55,16.6,7.4987,9.7778
19.748,0.55,16.6,8.9276,9.7778
19.259,0.55,16.6,9.3217,9.7778
19.067,0.55,16.6,9.4533,9.7778
18.983,0.55,16.6,9.5259,9.7778
18.942,0.55,16.6,9.575,9.7778
18.917,0.55,16.6,9.6117,9.7778
18.899,0.55,16.6,9.6407,9.7778
18.884,0.55,16.6,9.6641,9.7778
18.872,0.55,16.6,9.6833,9.7778
18.86,0.55,16.6,9.6991,9.7778
18.85,0.55,16.6,9.7123,9.7778
18.841,0.55,16.6,9.7233,9.7778
18.834,0.55,16.6,9.7324,9.7778
18.827,0.55,16.6,9.74,9.7778
18.821,0.55,16.6,9.7464,9.7778
18.816,0.55,16.6,9.7517,9.7778
18.811,0.55,16.6,9.7562,9.7778
18.808,0.55,16.6,9.7599,9.7778
18.804,0.55,16.6,9.7631,9.7778
18.801,0.55,16.6,9.7657,9.7778
18.799,0.55,16.6,9.7678,9.7778
18.797,0.55,16.6,9.7697,9.7778
18.795,0.55,16.6,9.7712,9.7778
18.793,0.55,16.6,9.7724,9.7778
18.792,0.55,16.6,9.7735,9.7778
18.791,0.55,16.6,9.7744,9.7778
18.79,0.55,16.6,9.7751,9.7778
18.789,0.55,16.6,9.7757,9.7778
18.788,0.55,16.6,9.7762,9.7778
18.787,0.55,16.6,9.7766,9.7778
18.787,0.55,16.6,9.7769,9.7778
18.786,0.55,16.6,9.7772,9.7778
18.786,0.55,16.6,9.7774,9.7778
18.785,0.55,16.6,9.7776,9.7778
18.785,0.55,16.6,9.7777,9.7778
18.785,0.55,16.6,9.7778,9.7778
18.784,0.55,16.6,9.7779,9.7778
18.784,0.55,16.6,9.778,9.7778
18.784,0.55,16.6,9.7781,9.7778
18.784,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.783,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.7781,9.7778
18.782,0.55,16.6,9.778,9.7778
18.782,0.55,16.6,9.778,9.7778
18.782,0.55,16.6,9.778,9.7778
18.782,0.55,16.6,9.778,9.7778
16.025,0.55,16.6,9.778,7.8463
14.57,0.55,16.6,9.778,7.8463
13.942,0.55,16.6,9.6931,7.8463
13.858,0.55,16.6,9.5493,7.8463
14.128,0.55,16.6,9.3461,7.8463
14.624,0.55,16.6,9.054,7.8463
15.287,0.55,16.6,8.56,7.8463
15.953,0.55,16.6,7.9042,7.8463
16.349,0.55,16.6,7.645,7.8463
16.542,0.55,16.6,7.5806,7.8463
16.615,0.55,16.6,7.5891,7.8463
16.624,0.55,16.6,7.6288,7.8463
16.6,0.55,16.6,7.6801,7.8463
16.564,0.55,16.6,7.7313,7.8463
16.528,0.55,16.6,7.7755,7.8463
16.497,0.55,16.6,7.809,7.8463
16.474,0.55,16.6,7.8313,7.8463
16.46,0.55,16.6,7.844,7.8463
16.453,0.55,16.6,7.8499,7.8463
16.45,0.55,16.6,7.8515,7.8463
16.449,0.55,16.6,7.8511,7.8463
16.45,0.55,16.6,7.85,7.8463
16.451,0.55,16.6,7.8489,7.8463
16.452,0.55,16.6,7.8481,7.8463
16.453,0.55,16.6,7.8477,7.8463
16.453,0.55,16.6,7.8476,7.8463
16.453,0.55,16.6,7.8476,7.8463
16.453,0.55,16.6,7.8477,7.8463
16.453,0.55,16.6,7.8477,7.8463
16.452,0.55,16.6,7.8477,7.8463
16.452,0.55,16.6,7.8477,7.8463
16.452,0.55,16.6,7.8477,7.8463
16.452,0.55,16.6,7.8476,7.8463
16.452,0.55,16.6,7.8475,7.8463
16.452,0.55,16.6,7.8473,7.8463
16.452,0.55,16.6,7.8472,7.8463
16.452,0.55,16.6,7.8471,7.8463
16.452,0.55,16.6,7.847,7.8463
16.452,0.55,16.6,7.847,7.8463
16.452,0.55,16.6,7.8469,7.8463
16.452,0.55,16.6,7.8468,7.8463
16.452,0.55,16.6,7.8468,7.8463
16.452,0.55,16.6,7.8467,7.8463
16.452,0.55,16.6,7.8467,7.8463
16.452,0.55,16.6,7.8466,7.8463
16.452,0.55,16.6,7.8466,7.8463
16.452,0.55,16.6,7.8465,7.8463
17.72,0.55,16.6,7.8465,9.2622
18.197,0.55,16.6,7.8465,9.2622
18.072,0.55,16.6,8.2329,9.2622
17.792,0.55,16.6,8.6946,9.2622
17.616,0.55,16.6,8.9203,9.2622
17.519,0.55,16.6,9.0296,9.2622
17.466,0.55,16.6,9.0919,9.2622
17.436,0.55,16.6,9.1321,9.2622
17.416,0.55,16.6,9.1605,9.2622
17.403,0.55,16.6,9.1816,9.2622
17.393,0.55,16.6,9.1979,9.2622
17.385,0.55,16.6,9.2108,9.2622
17.378,0.55,16.6,9.2211,9.2622
17.372,0.55,16.6,9.2294,9.2622
17.367,0.55,16.6,9.2361,9.2622
17.363,0.55,16.6,9.2415,9.2622
17.36,0.55,16.6,9.2458,9.2622
17.357,0.55,16.6,9.2493,9.2622
17.355,0.55,16.6,9.2521,9.2622
17.353,0.55,16.6,9.2543,9.2622
17.351,0.55,16.6,9.2561,9.2622
17.349,0.55,16.6,9.2575,9.2622
17.348,0.55,16.6,9.2586,9.2622
17.347,0.55,16.6,9.2595,9.2622
17.346,0.55,16.6,9.2602,9.2622
17.346,0.55,16.6,9.2608,9.2622
17.345,0.55,16.6,9.2612,9.2622
17.345,0.55,16.6,9.2615,9.2622
17.344,0.55,16.6,9.2617,9.2622
17.344,0.55,16.6,9.2619,9.2622
17.344,0.55,16.6,9.262,9.2622
17.344,0.55,16.6,9.2621,9.2622
15.55,0.55,16.6,9.2622,9.2622
