t,u1,y,ysp
427.5,15.547,0.79801,0.8
430,15.619,0.79769,0.8
432.5,15.688,0.79737,0.8
435,15.753,0.79705,0.8
437.5,15.811,0.79674,0.8
440,15.861,0.79645,0.8
442.5,15.902,0.79617,0.8
445,15.934,0.79594,0.8
447.5,15.956,0.79575,0.8
450,15.967,0.79562,0.8
452.5,15.968,0.79555,0.8
455,15.958,0.79554,0.8
457.5,15.939,0.7956,0.8
460,15.912,0.79573,0.8
462.5,15.876,0.79593,0.8
465,15.835,0.79619,0.8
467.5,15.787,0.7965,0.8
470,15.733,0.79687,0.8
472.5,15.676,0.79728,0.8
475,15.616,0.79773,0.8
477.5,15.572,0.7982,0.8
480,15.544,0.79869,0.8
482.5,15.518,0.79918,0.8
485,15.491,0.79967,0.8
487.5,15.46,0.80015,0.8
490,15.427,0.80059,0.8
492.5,15.394,0.80099,0.8
495,15.363,0.80134,0.8
497.5,15.336,0.80164,0.8
500,15.315,0.80191,0.8
502.5,31.891,0.80213,1.12
505,43.656,0.80231,1.12
507.5,51.39,0.80244,1.12
510,53.948,0.80253,1.12
512.5,56.358,0.80258,1.12
515,56.586,0.79333,1.12
517.5,55.129,0.78165,1.12
520,52.483,0.77217,1.12
522.5,49.134,0.76854,1.12
525,45.496,0.77007,1.12
527.5,41.913,0.77718,1.12
530,38.649,0.78957,1.12
532.5,35.884,0.80651,1.12
535,33.711,0.827,1.12
537.5,32.149,0.84999,1.12
540,31.16,0.8744,1.12
542.5,30.668,0.89925,1.12
545,30.572,0.92366,1.12
547.5,30.768,0.94691,1.12
550,31.153,0.96845,1.12
552.5,31.641,0.98788,1.12
555,32.162,1.005,1.12
557.5,32.664,1.0198,1.12
560,33.114,1.0323,1.12
562.5,33.491,1.0427,1.12
565,33.79,1.0512,1.12
567.5,34.011,1.0582,1.12
570,34.161,1.0639,1.12
572.5,34.252,1.0685,1.12
575,34.294,1.0724,1.12
577.5,34.299,1.0757,1.12
580,34.279,1.0785,1.12
582.5,34.242,1.081,1.12
585,34.196,1.0834,1.12
587.5,34.148,1.0855,1.12
590,34.101,1.0876,1.12
592.5,34.06,1.0896,1.12
595,34.025,1.0915,1.12
597.5,33.998,1.0933,1.12
600,33.979,1.095,1.12
602.5,33.967,1.0967,1.12
605,33.963,1.0982,1.12
607.5,33.965,1.0997,1.12
610,33.973,1.101,1.12
612.5,33.984,1.1022,1.12
615,34,1.1033,1.12
617.5,34.018,1.1044,1.12
620,34.037,1.1053,1.12
622.5,34.059,1.1061,1.12
625,34.08,1.1068,1.12
627.5,34.102,1.1075,1.12
630,34.124,1.1081,1.12
632.5,34.146,1.1086,1.12
635,34.167,1.1091,1.12
637.5,34.187,1.1095,1.12
640,34.206,1.1098,1.12
642.5,34.225,1.1102,1.12
645,34.242,1.1105,1.12
647.5,34.258,1.1108,1.12
650,34.274,1.111,1.12
652.5,34.288,1.1113,1.12
655,34.302,1.1115,1.12
657.5,34.314,1.1117,1.12
660,34.326,1.112,1.12
662.5,34.337,1.1122,1.12
665,34.347,1.1124,1.12
667.5,34.356,1.1126,1.12
670,34.364,1.1128,1.12
672.5,34.372,1.113,1.12
675,34.379,1.1131,1.12
677.5,34.385,1.1133,1.12
680,34.391,1.1135,1.12
682.5,34.397,1.1137,1.12
685,34.402,1.1139,1.12
687.5,34.407,1.1141,1.12
690,34.412,1.1142,1.12
692.5,34.418,1.1144,1.12
695,34.424,1.1146,1.12
697.5,34.432,1.1148,1.12
700,34.44,1.1149,1.12
702.5,34.45,1.1151,1.12
705,34.462,1.1153,1.12
707.5,34.476,1.1154,1.12
710,34.491,1.1156,1.12
712.5,34.509,1.1157,1.12
715,34.529,1.1158,1.12
717.5,34.552,1.116,1.12
720,34.576,1.1161,1.12
722.5,34.601,1.1162,1.12
725,34.627,1.1163,1.12
727.5,34.653,1.1164,1.12
730,34.679,1.1165,1.12
732.5,34.703,1.1165,1.12
735,34.724,1.1166,1.12
737.5,34.742,1.1167,1.12
740,34.756,1.1168,1.12
742.5,34.766,1.1169,1.12
745,34.772,1.1169,1.12
747.5,34.774,1.117,1.12
750,34.3,1.1171,1.12
