t,u1,y,ysp
430,15.924,0.79698,0.8
432.5,15.975,0.79657,0.8
435,16.015,0.7962,0.8
437.5,16.042,0.79589,0.8
440,16.058,0.79566,0.8
442.5,16.06,0.7955,0.8
445,16.047,0.79542,0.8
447.5,16.017,0.79543,0.8
450,15.973,0.79552,0.8
452.5,15.917,0.7957,0.8
455,15.85,0.79596,0.8
457.5,15.779,0.79629,0.8
460,15.707,0.7967,0.8
462.5,15.637,0.79716,0.8
465,15.572,0.79768,0.8
467.5,15.512,0.79823,0.8
470,15.459,0.7988,0.8
472.5,15.412,0.79937,0.8
475,15.373,0.79993,0.8
477.5,15.341,0.80046,0.8
480,15.317,0.80095,0.8
482.5,15.3,0.80139,0.8
485,15.29,0.80177,0.8
487.5,15.287,0.80209,0.8
490,15.289,0.80235,0.8
492.5,15.298,0.80253,0.8
495,15.311,0.80266,0.8
497.5,15.327,0.80272,0.8
500,15.347,0.80272,0.8
502.5,26.598,0.80266,1.12
505,26.579,0.80255,1.12
507.5,26.531,0.80241,1.12
510,27.144,0.80222,1.12
512.5,30.26,0.80201,1.12
515,34.897,0.79552,1.12
517.5,40.191,0.7918,1.12
520,46.661,0.79045,1.12
522.5,50.356,0.79072,1.12
525,51.857,0.79106,1.12
527.5,48.608,0.79108,1.12
530,44.243,0.79114,1.12
532.5,40.614,0.79131,1.12
535,37.812,0.79397,1.12
537.5,35.804,0.80026,1.12
540,34.618,0.81221,1.12
542.5,34.065,0.82885,1.12
545,33.919,0.84824,1.12
547.5,34.007,0.86886,1.12
550,34.147,0.88955,1.12
552.5,34.24,0.90944,1.12
555,34.302,0.92798,1.12
557.5,34.336,0.94495,1.12
560,34.345,0.96031,1.12
562.5,34.333,0.97419,1.12
565,34.303,0.98677,1.12
567.5,34.259,0.99821,1.12
570,34.205,1.0086,1.12
572.5,34.145,1.0181,1.12
575,34.084,1.0268,1.12
577.5,34.023,1.0348,1.12
580,33.966,1.0421,1.12
582.5,33.914,1.0488,1.12
585,33.868,1.0549,1.12
587.5,33.83,1.0605,1.12
590,33.799,1.0657,1.12
592.5,33.776,1.0704,1.12
595,33.76,1.0746,1.12
597.5,33.751,1.0785,1.12
600,33.748,1.082,1.12
602.5,33.751,1.0852,1.12
605,33.759,1.0881,1.12
607.5,33.771,1.0906,1.12
610,33.787,1.093,1.12
612.5,33.806,1.095,1.12
615,33.827,1.0968,1.12
617.5,33.85,1.0985,1.12
620,33.875,1.0999,1.12
622.5,33.901,1.1012,1.12
625,33.927,1.1023,1.12
627.5,33.954,1.1033,1.12
630,33.98,1.1042,1.12
632.5,34.007,1.105,1.12
635,34.033,1.1057,1.12
637.5,34.058,1.1063,1.12
640,34.083,1.1068,1.12
642.5,34.107,1.1073,1.12
645,34.13,1.1078,1.12
647.5,34.151,1.1082,1.12
650,34.172,1.1085,1.12
652.5,34.191,1.1089,1.12
655,34.21,1.1092,1.12
657.5,34.227,1.1095,1.12
660,34.243,1.1098,1.12
662.5,34.258,1.1101,1.12
665,34.271,1.1103,1.12
667.5,34.284,1.1106,1.12
670,34.296,1.1108,1.12
672.5,34.306,1.111,1.12
675,34.316,1.1113,1.12
677.5,34.325,1.1115,1.12
680,34.333,1.1117,1.12
682.5,34.341,1.112,1.12
685,34.348,1.1122,1.12
687.5,34.355,1.1124,1.12
690,34.361,1.1126,1.12
692.5,34.368,1.1129,1.12
695,34.374,1.1131,1.12
697.5,34.381,1.1133,1.12
700,34.389,1.1135,1.12
702.5,34.397,1.1137,1.12
705,34.406,1.1139,1.12
707.5,34.416,1.1141,1.12
710,34.427,1.1143,1.12
712.5,34.44,1.1145,1.12
715,34.454,1.1146,1.12
717.5,34.47,1.1148,1.12
720,34.488,1.115,1.12
722.5,34.507,1.1151,1.12
725,34.527,1.1153,1.12
727.5,34.548,1.1154,1.12
730,34.57,1.1155,1.12
732.5,34.592,1.1157,1.12
735,34.614,1.1158,1.12
737.5,34.636,1.1159,1.12
740,34.656,1.116,1.12
742.5,34.674,1.1161,1.12
745,34.69,1.1162,1.12
747.5,34.704,1.1163,1.12
750,34.3,1.1164,1.12
