t,u1,y,ysp
2.5,32.457,1.12,0.8
5,30.706,1.1197,0.8
7.5,29.043,1.1195,0.8
10,27.467,1.1192,0.8
12.5,25.975,1.119,0.8
15,24.563,1.1203,0.8
17.5,23.225,1.1224,0.8
20,21.957,1.1251,0.8
22.5,20.754,1.128,0.8
25,19.612,1.1309,0.8
27.5,18.529,1.1334,0.8
30,17.502,1.1354,0.8
32.5,16.53,1.1369,0.8
35,15.612,1.1378,0.8
37.5,14.749,1.1379,0.8
40,13.939,1.1372,0.8
42.5,13.185,1.1356,0.8
45,12.488,1.1333,0.8
47.5,11.849,1.1301,0.8
50,11.27,1.1261,0.8
52.5,10.756,1.1212,0.8
55,10.307,1.1155,0.8
57.5,9.9277,1.109,0.8
60,9.6207,1.1017,0.8
62.5,9.3886,1.0937,0.8
65,9.2335,1.0849,0.8
67.5,9.1564,1.0754,0.8
70,9.1569,1.0652,0.8
72.5,9.2324,1.0544,0.8
75,9.3784,1.043,0.8
77.5,9.588,1.0311,0.8
80,9.8523,1.0187,0.8
82.5,10.161,1.0059,0.8
85,10.504,0.99269,0.8
87.5,10.869,0.97925,0.8
90,11.249,0.96563,0.8
92.5,11.636,0.95192,0.8
95,12.023,0.93821,0.8
97.5,12.406,0.92461,0.8
100,12.782,0.91122,0.8
102.5,13.149,0.89812,0.8
105,13.505,0.88542,0.8
107.5,13.851,0.87318,0.8
110,14.184,0.86149,0.8
112.5,14.504,0.85038,0.8
115,14.81,0.83992,0.8
117.5,15.101,0.83014,0.8
120,15.377,0.82106,0.8
122.5,15.637,0.8127,0.8
125,15.879,0.80507,0.8
127.5,16.103,0.79817,0.8
130,16.308,0.79199,0.8
132.5,16.494,0.78653,0.8
135,16.66,0.78177,0.8
137.5,16.806,0.77768,0.8
140,16.932,0.77425,0.8
142.5,17.038,0.77144,0.8
145,17.125,0.76923,0.8
147.5,17.193,0.76758,0.8
150,17.244,0.76646,0.8
152.5,17.277,0.76583,0.8
155,17.295,0.76566,0.8
157.5,17.299,0.7659,0.8
160,17.289,0.76652,0.8
162.5,17.267,0.76748,0.8
165,17.235,0.76874,0.8
167.5,17.193,0.77026,0.8
170,17.143,0.772,0.8
172.5,17.086,0.77394,0.8
175,17.023,0.77602,0.8
177.5,16.956,0.77823,0.8
180,16.885,0.78053,0.8
182.5,16.812,0.78289,0.8
185,16.736,0.78529,0.8
187.5,16.659,0.78769,0.8
190,16.581,0.79008,0.8
192.5,16.504,0.79244,0.8
195,16.427,0.79475,0.8
197.5,16.351,0.79699,0.8
200,16.277,0.79914,0.8
202.5,16.204,0.8012,0.8
205,16.133,0.80316,0.8
207.5,16.064,0.80501,0.8
210,15.998,0.80674,0.8
212.5,15.934,0.80834,0.8
215,15.873,0.80982,0.8
217.5,15.814,0.81117,0.8
220,15.758,0.81239,0.8
222.5,15.706,0.81348,0.8
225,15.655,0.81444,0.8
227.5,15.608,0.81527,0.8
230,15.564,0.81598,0.8
232.5,15.522,0.81657,0.8
235,15.483,0.81704,0.8
237.5,15.447,0.8174,0.8
240,15.413,0.81766,0.8
242.5,15.382,0.81781,0.8
245,15.353,0.81787,0.8
247.5,15.327,0.81784,0.8
250,15.303,0.81773,0.8
252.5,11.816,0.81753,0.2
255,8.6105,0.81726,0.2
257.5,5.6738,0.81693,0.2
260,2.9948,0.81654,0.2
262.5,0.56139,0.81609,0.2
265,0,0.81755,0.2
267.5,0,0.81995,0.2
270,0,0.82248,0.2
272.5,0,0.82452,0.2
275,0,0.82555,0.2
277.5,0,0.82421,0.2
280,0,0.8204,0.2
282.5,0,0.81443,0.2
285,0,0.80658,0.2
287.5,0,0.79711,0.2
290,0,0.78625,0.2
292.5,0,0.7742,0.2
295,0,0.76115,0.2
297.5,0,0.74726,0.2
300,0,0.73268,0.2
302.5,0,0.71753,0.2
305,0,0.70195,0.2
307.5,0,0.68602,0.2
310,0,0.66984,0.2
312.5,0,0.65349,0.2
315,0,0.63706,0.2
317.5,0,0.62059,0.2
320,0,0.60414,0.2
322.5,0,0.58777,0.2
325,0,0.57152,0.2
327.5,0,0.55542,0.2
330,0,0.53951,0.2
332.5,0,0.52381,0.2
335,0.038215,0.50836,0.2
337.5,0.14519,0.49316,0.2
340,0.30441,0.47824,0.2
342.5,0.50116,0.46361,0.2
345,0.7227,0.44928,0.2
347.5,0.95831,0.43526,0.2
350,1.1992,0.42152,0.2
352.5,1.4383,0.4081,0.2
355,1.6701,0.39503,0.2
357.5,1.8904,0.38233,0.2
360,2.096,0.37007,0.2
362.5,2.2848,0.35828,0.2
365,2.4555,0.347,0.2
367.5,2.6073,0.33627,0.2
370,2.7399,0.32612,0.2
372.5,2.8537,0.31656,0.2
375,2.9489,0.30762,0.2
377.5,3.0265,0.2993,0.2
380,3.0873,0.2916,0.2
382.5,3.1323,0.28452,0.2
385,3.1628,0.27804,0.2
387.5,3.1798,0.27215,0.2
390,3.1847,0.26682,0.2
392.5,3.1786,0.26203,0.2
395,3.1628,0.25775,0.2
397.5,3.1385,0.25395,0.2
400,3.1069,0.2506,0.2
402.5,3.069,0.24766,0.2
405,3.0258,0.2451,0.2
407.5,2.9784,0.24289,0.2
410,2.9277,0.24098,0.2
412.5,2.8744,0.23936,0.2
415,2.8193,0.23798,0.2
417.5,2.7631,0.23682,0.2
420,2.7063,0.23585,0.2
422.5,2.6496,0.23503,0.2
425,2.5933,0.23435,0.2
427.5,2.5379,0.23377,0.2
430,2.4836,0.23328,0.2
432.5,2.4307,0.23285,0.2
435,2.3795,0.23247,0.2
437.5,2.3301,0.23212,0.2
440,2.2825,0.23178,0.2
442.5,2.2369,0.23144,0.2
445,2.1934,0.2311,0.2
447.5,2.1519,0.23073,0.2
450,2.1125,0.23034,0.2
452.5,2.0751,0.22991,0.2
455,2.0397,0.22944,0.2
457.5,2.0063,0.22893,0.2
460,1.9748,0.22836,0.2
462.5,1.9452,0.22774,0.2
465,1.9174,0.22707,0.2
467.5,1.8915,0.22635,0.2
470,1.8673,0.22557,0.2
472.5,1.845,0.22474,0.2
475,1.8244,0.22386,0.2
477.5,1.8055,0.22292,0.2
480,1.7885,0.22194,0.2
482.5,1.7732,0.2209,0.2
485,1.7597,0.21983,0.2
487.5,1.748,0.21871,0.2
490,1.7381,0.21755,0.2
492.5,1.7301,0.21636,0.2
495,1.7237,0.21513,0.2
497.5,1.7191,0.21388,0.2
500,1.7161,0.2126,0.2
502.5,3.9663,0.21129,0.6
505,5.9333,0.20997,0.6
507.5,7.6376,0.20864,0.6
510,9.0993,0.20729,0.6
512.5,10.338,0.20594,0.6
515,11.37,0.20426,0.6
517.5,12.215,0.20285,0.6
520,12.887,0.20217,0.6
522.5,13.404,0.20256,0.6
525,13.781,0.20424,0.6
527.5,14.033,0.20736,0.6
530,14.175,0.21198,0.6
532.5,14.22,0.21811,0.6
535,14.182,0.22568,0.6
537.5,14.074,0.23462,0.6
540,13.906,0.24481,0.6
542.5,13.692,0.2561,0.6
545,13.44,0.26835,0.6
547.5,13.16,0.2814,0.6
550,12.862,0.2951,0.6
552.5,12.552,0.30927,0.6
555,12.239,0.32378,0.6
557.5,11.928,0.33847,0.6
560,11.625,0.35322,0.6
562.5,11.334,0.3679,0.6
565,11.059,0.38241,0.6
567.5,10.804,0.39663,0.6
570,10.57,0.41049,0.6
572.5,10.36,0.42392,0.6
575,10.173,0.43685,0.6
577.5,10.01,0.44923,0.6
580,9.8701,0.46102,0.6
582.5,9.753,0.4722,0.6
585,9.6569,0.48275,0.6
587.5,9.5801,0.49265,0.6
590,9.5204,0.5019,0.6
592.5,9.4759,0.51052,0.6
595,9.4444,0.51851,0.6
597.5,9.4237,0.5259,0.6
600,9.412,0.53269,0.6
602.5,9.4074,0.53893,0.6
605,9.4083,0.54463,0.6
607.5,9.4133,0.54984,0.6
610,9.4211,0.55457,0.6
612.5,9.4308,0.55887,0.6
615,9.4415,0.56277,0.6
617.5,9.4525,0.5663,0.6
620,9.4633,0.56948,0.6
622.5,9.4735,0.57236,0.6
625,9.4829,0.57496,0.6
627.5,9.4913,0.5773,0.6
630,9.4985,0.57941,0.6
632.5,9.5046,0.58132,0.6
635,9.5095,0.58303,0.6
637.5,9.5132,0.58458,0.6
640,9.516,0.58598,0.6
642.5,9.5179,0.58725,0.6
645,9.5189,0.58839,0.6
647.5,9.5193,0.58942,0.6
650,9.5192,0.59036,0.6
652.5,9.5187,0.5912,0.6
655,9.5179,0.59197,0.6
657.5,9.5169,0.59267,0.6
660,9.516,0.5933,0.6
662.5,9.5151,0.59387,0.6
665,9.5145,0.59438,0.6
667.5,9.5142,0.59485,0.6
670,9.5142,0.59527,0.6
672.5,9.5148,0.59565,0.6
675,9.5158,0.59599,0.6
677.5,9.5175,0.5963,0.6
680,9.5199,0.59658,0.6
682.5,9.5229,0.59683,0.6
685,9.5267,0.59705,0.6
687.5,9.5312,0.59724,0.6
690,9.5366,0.59742,0.6
692.5,9.5427,0.59758,0.6
695,9.5495,0.59771,0.6
697.5,9.5572,0.59783,0.6
700,9.5656,0.59794,0.6
702.5,9.5747,0.59804,0.6
705,9.5845,0.59812,0.6
707.5,9.595,0.5982,0.6
710,9.606,0.59827,0.6
712.5,9.6176,0.59833,0.6
715,9.6296,0.5984,0.6
717.5,9.642,0.59846,0.6
720,9.6546,0.59852,0.6
722.5,9.6675,0.59858,0.6
725,9.6805,0.59864,0.6
727.5,9.6935,0.59871,0.6
730,9.7064,0.59878,0.6
732.5,9.719,0.59885,0.6
735,9.7314,0.59894,0.6
737.5,9.7433,0.59903,0.6
740,9.7548,0.59914,0.6
742.5,9.7656,0.59925,0.6
745,9.7757,0.59937,0.6
747.5,9.7852,0.59951,0.6
750,9.7938,0.59965,0.6
752.5,13.22,0.59981,1.2
755,16.288,0.59998,1.2
757.5,19.016,0.60016,1.2
760,21.423,0.60035,1.2
762.5,23.527,0.60056,1.2
765,25.347,0.59935,1.2
767.5,26.898,0.5977,1.2
770,28.202,0.59639,1.2
772.5,29.281,0.59601,1.2
775,30.159,0.59698,1.2
777.5,30.864,0.59959,1.2
780,31.423,0.60398,1.2
782.5,31.864,0.61022,1.2
785,32.211,0.61826,1.2
787.5,32.491,0.62801,1.2
790,32.725,0.63934,1.2
792.5,32.93,0.65205,1.2
795,33.12,0.66595,1.2
797.5,33.305,0.68083,1.2
800,33.492,0.69649,1.2
802.5,33.681,0.71271,1.2
805,33.875,0.72931,1.2
807.5,34.07,0.74613,1.2
810,34.266,0.76299,1.2
812.5,34.457,0.77978,1.2
815,34.643,0.79638,1.2
817.5,34.821,0.8127,1.2
820,34.99,0.82866,1.2
822.5,35.148,0.84421,1.2
825,35.296,0.85931,1.2
827.5,35.434,0.87392,1.2
830,35.562,0.88803,1.2
832.5,35.683,0.90161,1.2
835,35.799,0.91467,1.2
837.5,35.91,0.9272,1.2
840,36.02,0.93921,1.2
842.5,36.131,0.95069,1.2
845,36.244,0.96165,1.2
847.5,36.361,0.97211,1.2
850,36.484,0.98206,1.2
852.5,36.613,0.99152,1.2
855,36.75,1.0005,1.2
857.5,36.893,1.009,1.2
860,37.043,1.0171,1.2
862.5,37.2,1.0247,1.2
865,37.361,1.0319,1.2
867.5,37.527,1.0386,1.2
870,37.696,1.045,1.2
872.5,37.867,1.051,1.2
875,38.039,1.0567,1.2
877.5,38.211,1.062,1.2
880,38.383,1.067,1.2
882.5,38.552,1.0717,1.2
885,38.72,1.0762,1.2
887.5,38.884,1.0804,1.2
890,39.046,1.0844,1.2
892.5,39.203,1.0881,1.2
895,39.357,1.0917,1.2
897.5,39.507,1.0951,1.2
900,39.652,1.0983,1.2
902.5,39.794,1.1014,1.2
905,39.931,1.1044,1.2
907.5,40.064,1.1072,1.2
910,40.193,1.1099,1.2
912.5,40.318,1.1125,1.2
915,40.44,1.115,1.2
917.5,40.557,1.1175,1.2
920,40.671,1.1198,1.2
922.5,40.781,1.1221,1.2
925,40.888,1.1242,1.2
927.5,40.992,1.1264,1.2
930,41.092,1.1284,1.2
932.5,41.19,1.1304,1.2
935,41.285,1.1324,1.2
937.5,41.377,1.1342,1.2
940,41.467,1.136,1.2
942.5,41.554,1.1378,1.2
945,41.638,1.1395,1.2
947.5,41.721,1.1412,1.2
950,41.801,1.1428,1.2
952.5,41.88,1.1444,1.2
955,41.956,1.1459,1.2
957.5,42.03,1.1474,1.2
960,42.103,1.1488,1.2
962.5,42.174,1.1502,1.2
965,42.243,1.1515,1.2
967.5,42.31,1.1528,1.2
970,42.376,1.1541,1.2
972.5,42.441,1.1553,1.2
975,42.504,1.1565,1.2
977.5,42.566,1.1576,1.2
980,42.626,1.1588,1.2
982.5,42.685,1.1598,1.2
985,42.743,1.1609,1.2
987.5,42.8,1.1619,1.2
990,42.855,1.1629,1.2
992.5,42.909,1.1638,1.2
995,42.962,1.1647,1.2
997.5,43.015,1.1656,1.2
1000,34.3,1.1665,1.2
