t,u1,y,ysp
2.5,32.44,1.12,0.8
5,30.699,1.1197,0.8
7.5,29.072,1.1195,0.8
10,27.555,1.1192,0.8
12.5,26.144,1.119,0.8
15,24.832,1.1203,0.8
17.5,23.616,1.1225,0.8
20,22.488,1.1251,0.8
22.5,21.443,1.128,0.8
25,20.478,1.1307,0.8
27.5,19.585,1.133,0.8
30,18.761,1.1349,0.8
32.5,18.001,1.1362,0.8
35,17.301,1.1368,0.8
37.5,16.656,1.1366,0.8
40,16.063,1.1356,0.8
42.5,15.518,1.1338,0.8
45,15.018,1.1312,0.8
47.5,14.56,1.1278,0.8
50,14.142,1.1237,0.8
52.5,13.761,1.1188,0.8
55,13.415,1.1132,0.8
57.5,13.103,1.1069,0.8
60,12.822,1.1,0.8
62.5,12.571,1.0926,0.8
65,12.349,1.0845,0.8
67.5,12.156,1.0761,0.8
70,11.989,1.0671,0.8
72.5,11.848,1.0578,0.8
75,11.732,1.0482,0.8
77.5,11.642,1.0382,0.8
80,11.575,1.028,0.8
82.5,11.531,1.0177,0.8
85,11.511,1.0071,0.8
87.5,11.513,0.99641,0.8
90,11.536,0.98565,0.8
92.5,11.581,0.97484,0.8
95,11.645,0.96403,0.8
97.5,11.73,0.95325,0.8
100,11.834,0.94253,0.8
102.5,11.955,0.93191,0.8
105,12.094,0.92142,0.8
107.5,12.249,0.9111,0.8
110,12.418,0.90097,0.8
112.5,12.601,0.89105,0.8
115,12.797,0.88139,0.8
117.5,13.002,0.872,0.8
120,13.217,0.8629,0.8
122.5,13.439,0.85413,0.8
125,13.666,0.84571,0.8
127.5,13.897,0.83764,0.8
130,14.129,0.82997,0.8
132.5,14.361,0.82269,0.8
135,14.591,0.81582,0.8
137.5,14.817,0.80939,0.8
140,15.037,0.80339,0.8
142.5,15.25,0.79784,0.8
145,15.454,0.79275,0.8
147.5,15.648,0.78811,0.8
150,15.83,0.78393,0.8
152.5,16,0.78021,0.8
155,16.157,0.77694,0.8
157.5,16.3,0.77412,0.8
160,16.429,0.77174,0.8
162.5,16.543,0.76978,0.8
165,16.643,0.76823,0.8
167.5,16.729,0.76709,0.8
170,16.801,0.76632,0.8
172.5,16.859,0.7659,0.8
175,16.904,0.76583,0.8
177.5,16.937,0.76607,0.8
180,16.958,0.7666,0.8
182.5,16.969,0.7674,0.8
185,16.969,0.76843,0.8
187.5,16.959,0.76968,0.8
190,16.942,0.77113,0.8
192.5,16.916,0.77274,0.8
195,16.884,0.77448,0.8
197.5,16.845,0.77635,0.8
200,16.801,0.77831,0.8
202.5,16.752,0.78034,0.8
205,16.7,0.78242,0.8
207.5,16.644,0.78453,0.8
210,16.585,0.78665,0.8
212.5,16.523,0.78877,0.8
215,16.461,0.79087,0.8
217.5,16.396,0.79293,0.8
220,16.331,0.79494,0.8
222.5,16.266,0.79689,0.8
225,16.2,0.79877,0.8
227.5,16.135,0.80057,0.8
230,16.07,0.80228,0.8
232.5,16.007,0.8039,0.8
235,15.944,0.80542,0.8
237.5,15.883,0.80684,0.8
240,15.823,0.80815,0.8
242.5,15.765,0.80935,0.8
245,15.709,0.81044,0.8
247.5,15.654,0.81142,0.8
250,15.602,0.8123,0.8
252.5,15.553,0.81306,0.8
255,15.506,0.81371,0.8
257.5,15.461,0.81426,0.8
260,15.42,0.8147,0.8
262.5,15.382,0.81504,0.8
265,15.346,0.81529,0.8
267.5,15.314,0.81544,0.8
270,15.285,0.8155,0.8
272.5,15.259,0.81548,0.8
275,15.236,0.81538,0.8
277.5,15.216,0.8152,0.8
280,15.199,0.81495,0.8
282.5,15.185,0.81463,0.8
285,15.174,0.81425,0.8
287.5,15.165,0.81382,0.8
290,15.159,0.81334,0.8
292.5,15.155,0.81281,0.8
295,15.154,0.81224,0.8
297.5,15.155,0.81164,0.8
300,15.158,0.811,0.8
302.5,15.163,0.81035,0.8
305,15.169,0.80967,0.8
307.5,15.178,0.80898,0.8
310,15.188,0.80828,0.8
312.5,15.199,0.80757,0.8
315,15.212,0.80686,0.8
317.5,15.225,0.80615,0.8
320,15.24,0.80545,0.8
322.5,15.256,0.80476,0.8
325,15.272,0.80409,0.8
327.5,15.289,0.80343,0.8
330,15.306,0.80278,0.8
332.5,15.323,0.80216,0.8
335,15.341,0.80157,0.8
337.5,15.359,0.80099,0.8
340,15.377,0.80045,0.8
342.5,15.395,0.79994,0.8
345,15.412,0.79945,0.8
347.5,15.43,0.799,0.8
350,15.447,0.79858,0.8
352.5,15.463,0.79819,0.8
355,15.479,0.79783,0.8
357.5,15.494,0.79751,0.8
360,15.509,0.79722,0.8
362.5,15.523,0.79696,0.8
365,15.536,0.79674,0.8
367.5,15.549,0.79654,0.8
370,15.561,0.79638,0.8
372.5,15.572,0.79625,0.8
375,15.582,0.79615,0.8
377.5,15.591,0.79608,0.8
380,15.599,0.79603,0.8
382.5,15.606,0.79601,0.8
385,15.613,0.79602,0.8
387.5,15.619,0.79604,0.8
390,15.623,0.79609,0.8
392.5,15.627,0.79616,0.8
395,15.631,0.79625,0.8
397.5,15.633,0.79635,0.8
