u1,u2,u3,y,ysp
15.344,0.55,16.6,6.9355,6.9108
15.347,0.55,16.6,6.9317,6.9108
15.349,0.55,16.6,6.9285,6.9108
15.35,0.55,16.6,6.9257,6.9108
15.352,0.55,16.6,6.9234,6.9108
15.353,0.55,16.6,6.9215,6.9108
15.354,0.55,16.6,6.9198,6.9108
15.355,0.55,16.6,6.9184,6.9108
15.356,0.55,16.6,6.9172,6.9108
15.357,0.55,16.6,6.9162,6.9108
15.357,0.55,16.6,6.9154,6.9108
15.358,0.55,16.6,6.9147,6.9108
15.358,0.55,16.6,6.9141,6.9108
15.359,0.55,16.6,6.9136,6.9108
15.359,0.55,16.6,6.9131,6.9108
15.359,0.55,16.6,6.9128,6.9108
15.36,0.55,16.6,6.9125,6.9108
15.36,0.55,16.6,6.9122,6.9108
15.36,0.55,16.6,6.912,6.9108
15.36,0.55,16.6,6.9118,6.9108
15.36,0.55,16.6,6.9117,6.9108
15.36,0.55,16.6,6.9115,6.9108
15.361,0.55,16.6,6.9114,6.9108
15.361,0.55,16.6,6.9113,6.9108
15.361,0.55,16.6,6.9112,6.9108
15.361,0.55,16.6,6.9112,6.9108
15.361,0.55,16.6,6.9111,6.9108
15.361,0.55,16.6,6.9111,6.9108
12.406,0.55,16.6,6.911,4.3867
10.65,0.55,16.6,6.911,4.3867
9.5986,0.55,16.6,6.7764,4.3867
8.997,0.55,16.6,6.6073,4.3867
8.6599,0.55,16.6,6.4385,4.3867
8.4823,0.55,16.6,6.2763,4.3867
8.4054,0.55,16.6,6.118,4.3867
8.3974,0.55,16.6,5.9579,4.3867
8.4436,0.55,16.6,5.789,4.3867
8.5421,0.55,16.6,5.6008,4.3867
8.7021,0.55,16.6,5.3766,4.3867
8.9456,0.55,16.6,5.0928,4.3867
9.2853,0.55,16.6,4.7637,4.3867
9.6679,0.55,16.6,4.5072,4.3867
10.023,0.55,16.6,4.3587,4.3867
10.313,0.55,16.6,4.2803,4.3867
10.527,0.55,16.6,4.2439,4.3867
10.672,0.55,16.6,4.234,4.3867
10.76,0.55,16.6,4.241,4.3867
10.803,0.55,16.6,4.2586,4.3867
10.815,0.55,16.6,4.282,4.3867
10.806,0.55,16.6,4.3078,4.3867
10.783,0.55,16.6,4.3333,4.3867
10.753,0.55,16.6,4.3565,4.3867
10.72,0.55,16.6,4.3761,4.3867
15.865,0.55,16.6,4.3914,9.7778
19.095,0.55,16.6,4.4024,9.7778
20.214,0.55,16.6,5.0868,9.7778
20.692,0.55,16.6,5.7028,9.7778
21.03,0.55,16.6,6.0498,9.7778
21.316,0.55,16.6,6.3172,9.7778
21.543,0.55,16.6,6.5669,9.7778
21.674,0.55,16.6,6.8416,9.7778
21.659,0.55,16.6,7.2207,9.7778
21.367,0.55,16.6,8.209,9.7778
20.869,0.55,16.6,9.1599,9.7778
20.387,0.55,16.6,9.4403,9.7778
19.984,0.55,16.6,9.5847,9.7778
19.675,0.55,16.6,9.6704,9.7778
19.45,0.55,16.6,9.724,9.7778
19.293,0.55,16.6,9.7582,9.7778
19.184,0.55,16.6,9.7802,9.7778
19.106,0.55,16.6,9.7945,9.7778
19.051,0.55,16.6,9.8037,9.7778
19.009,0.55,16.6,9.8096,9.7778
18.976,0.55,16.6,9.8131,9.7778
18.95,0.55,16.6,9.815,9.7778
18.928,0.55,16.6,9.8158,9.7778
18.909,0.55,16.6,9.8158,9.7778
18.894,0.55,16.6,9.8152,9.7778
18.88,0.55,16.6,9.8142,9.7778
18.869,0.55,16.6,9.8129,9.7778
18.859,0.55,16.6,9.8113,9.7778
18.85,0.55,16.6,9.8097,9.7778
18.842,0.55,16.6,9.8079,9.7778
18.836,0.55,16.6,9.8062,9.7778
18.83,0.55,16.6,9.8044,9.7778
18.825,0.55,16.6,9.8027,9.7778
18.82,0.55,16.6,9.801,9.7778
18.816,0.55,16.6,9.7993,9.7778
18.812,0.55,16.6,9.7978,9.7778
18.809,0.55,16.6,9.7963,9.7778
18.806,0.55,16.6,9.7949,9.7778
18.804,0.55,16.6,9.7936,9.7778
18.802,0.55,16.6,9.7923,9.7778
18.8,0.55,16.6,9.7912,9.7778
18.798,0.55,16.6,9.7901,9.7778
18.796,0.55,16.6,9.7891,9.7778
18.795,0.55,16.6,9.7882,9.7778
18.794,0.55,16.6,9.7873,9.7778
18.793,0.55,16.6,9.7865,9.7778
18.792,0.55,16.6,9.7858,9.7778
18.791,0.55,16.6,9.7851,9.7778
18.79,0.55,16.6,9.7845,9.7778
18.789,0.55,16.6,9.784,9.7778
18.788,0.55,16.6,9.7834,9.7778
